OBJECTID;POINT_X;POINT_Y;OBJECTID_1;DPTO_CCDGO;MPIO_CCDGO;Shape_Leng;OBJECTID_2;MPIO_CNMBR;DESCRPCION;DEPTO;P_ENERSI;P_ENERNO;P_ALCANSI;P_ALCANNO;P_ACUESI;P_ACUENO;P_GASNSI;P_GASNNO;P_GASNNOIN;P_TELEFSI;P_TELEFNO;P_TELEFNOI;ShapeSTAre;ShapeSTLen
7500;-73.713817739999900;2.896386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7501;-73.663817739999900;2.896386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7502;-73.613817740000000;2.896386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7503;-73.563817740000000;2.896386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7504;-73.513817739999900;2.896386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7565;-74.613817749999900;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7566;-74.563817749999900;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7567;-74.513817750000000;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7568;-74.463817750000000;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7569;-74.413817750000000;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7570;-74.363817749999900;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7571;-74.313817749999900;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7572;-74.263817750000000;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7573;-74.213817750000000;2.846386587000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7574;-74.163817750000000;2.846386587000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7575;-74.113817749999900;2.846386587000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7576;-74.063817740000000;2.846386587000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7577;-74.013817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7578;-73.963817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7579;-73.913817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7580;-73.863817740000000;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7581;-73.813817740000000;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7582;-73.763817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7583;-73.713817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7584;-73.663817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7585;-73.613817740000000;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7586;-73.563817740000000;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7587;-73.513817739999900;2.846386587000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7631;-74.613817749999900;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7632;-74.563817749999900;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7633;-74.513817750000000;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7634;-74.463817750000000;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7635;-74.413817750000000;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7636;-74.363817749999900;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7637;-74.313817749999900;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7638;-74.263817750000000;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7639;-74.213817750000000;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7640;-74.163817750000000;2.796386586000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7641;-74.113817749999900;2.796386586000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7642;-74.063817740000000;2.796386586000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7643;-74.013817739999900;2.796386586000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7644;-73.963817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7645;-73.913817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7646;-73.863817740000000;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7647;-73.813817740000000;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7648;-73.763817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7649;-73.713817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7650;-73.663817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7651;-73.613817740000000;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7652;-73.563817740000000;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7653;-73.513817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7654;-73.463817739999900;2.796386586000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7684;-74.613817749999900;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7685;-74.563817749999900;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7686;-74.513817750000000;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7687;-74.463817750000000;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7688;-74.413817750000000;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7689;-74.363817749999900;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7690;-74.313817749999900;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7691;-74.263817750000000;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7692;-74.213817750000000;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7693;-74.163817750000000;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7694;-74.113817749999900;2.746386585000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7695;-74.063817740000000;2.746386585000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7696;-74.013817739999900;2.746386585000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7697;-73.963817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7698;-73.913817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7699;-73.863817740000000;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7700;-73.813817740000000;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7701;-73.763817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7702;-73.713817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7703;-73.663817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7704;-73.613817740000000;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7705;-73.563817740000000;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7706;-73.513817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7707;-73.463817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7708;-73.413817739999900;2.746386585000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7730;-74.613817749999900;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7731;-74.563817749999900;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7732;-74.513817750000000;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7733;-74.463817750000000;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7734;-74.413817750000000;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7735;-74.363817749999900;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7736;-74.313817749999900;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7737;-74.263817750000000;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7738;-74.213817750000000;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7739;-74.163817750000000;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7740;-74.113817749999900;2.696386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7741;-74.063817740000000;2.696386584000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7742;-74.013817739999900;2.696386584000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7743;-73.963817739999900;2.696386584000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7744;-73.913817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7745;-73.863817740000000;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7746;-73.813817740000000;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7747;-73.763817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7748;-73.713817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7749;-73.663817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7750;-73.613817740000000;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7751;-73.563817740000000;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7752;-73.513817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7753;-73.463817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7754;-73.413817739999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7755;-73.363817729999900;2.696386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7773;-74.563817749999900;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7774;-74.513817750000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7775;-74.463817750000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7776;-74.413817750000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7777;-74.363817749999900;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7778;-74.313817749999900;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7779;-74.263817750000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7780;-74.213817750000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7781;-74.163817750000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7782;-74.113817749999900;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7783;-74.063817740000000;2.646386584000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
7784;-74.013817739999900;2.646386584000000;919;50;330;3.603201180000000;104;MESETAS;AREA # 50330;META;930;278;788;420;954;254;0;1208;0;227;979;2;2302971759.667340000000000;398943.278888233000000
7785;-73.963817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7786;-73.913817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7787;-73.863817740000000;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7788;-73.813817740000000;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7789;-73.763817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7790;-73.713817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7791;-73.663817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7792;-73.613817740000000;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7793;-73.563817740000000;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7794;-73.513817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7795;-73.463817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7796;-73.413817739999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7797;-73.363817729999900;2.646386584000000;931;50;711;5.787061820000000;118;VISTA HERMOSA;AREA # 50711;META;2053;1071;1706;1418;1863;1261;0;3124;0;225;2856;43;4862604407.627720000000000;636819.292918262000000
7813;-74.613817749999900;2.596386583000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7814;-74.563817749999900;2.596386583000000;932;50;350;5.652083920000000;105;LA MACARENA;AREA # 50350;META;643;260;438;465;564;339;0;903;0;257;641;5;10927795507.483700000000000;626829.307322558000000
7815;-74.513817750000000;2.596386583000000;920;50;370;5.016808380000000;106;LA URIBE;AREA # 50370;META;426;1362;451;1337;450;1338;0;1788;0;10;1736;42;6498558202.350010000000000;556468.632024709000000
